dataset_key,dataset_name,k,method,variant,action,candidate_mode,target_top_player,target_outside_player,remaining_order,model_a,model_b,winner,match_id,match_copy,outcome,row_uid
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6150,llama-13b,gpt-3.5-turbo,0.0,2833,reverse,0.0,6188
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6151,llama-13b,gpt-3.5-turbo,0.0,2834,reverse,0.0,6189
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6152,vicuna-13b-v1.2,gpt-3.5-turbo,1.0,2835,reverse,1.0,6190
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6153,vicuna-13b-v1.2,gpt-3.5-turbo,1.0,2836,reverse,1.0,6191
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6154,claude-v1,gpt-4,0.0,2837,reverse,0.0,6192
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6155,claude-v1,gpt-4,1.0,2838,reverse,1.0,6193
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6156,gpt-3.5-turbo,gpt-4,0.0,2839,reverse,0.0,6194
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6157,gpt-3.5-turbo,gpt-4,0.0,2840,reverse,0.0,6195
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6158,llama-13b,gpt-4,0.0,2841,reverse,0.0,6196
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6159,llama-13b,gpt-4,0.0,2842,reverse,0.0,6197
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6160,alpaca-13b,llama-13b,1.0,2843,reverse,1.0,6198
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6161,alpaca-13b,llama-13b,1.0,2844,reverse,1.0,6199
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6162,gpt-3.5-turbo,llama-13b,1.0,2845,reverse,1.0,6200
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6163,gpt-3.5-turbo,llama-13b,1.0,2846,reverse,1.0,6201
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6164,gpt-3.5-turbo,llama-13b,1.0,2847,reverse,1.0,6202
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6165,gpt-3.5-turbo,llama-13b,1.0,2848,reverse,1.0,6203
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6166,gpt-4,llama-13b,1.0,2849,reverse,1.0,6204
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6167,gpt-4,llama-13b,1.0,2850,reverse,1.0,6205
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6168,vicuna-13b-v1.2,llama-13b,1.0,2851,reverse,1.0,6206
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6169,vicuna-13b-v1.2,llama-13b,1.0,2852,reverse,1.0,6207
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6170,alpaca-13b,vicuna-13b-v1.2,0.0,2853,reverse,0.0,6208
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6171,alpaca-13b,vicuna-13b-v1.2,0.0,2854,reverse,0.0,6209
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6172,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,2855,reverse,1.0,6210
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6173,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,2856,reverse,1.0,6211
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6174,gpt-4,vicuna-13b-v1.2,1.0,2857,reverse,1.0,6212
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6175,gpt-4,vicuna-13b-v1.2,1.0,2858,reverse,1.0,6213
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6176,llama-13b,vicuna-13b-v1.2,0.0,2859,reverse,0.0,6214
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6177,llama-13b,vicuna-13b-v1.2,0.0,2860,reverse,0.0,6215
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6178,llama-13b,vicuna-13b-v1.2,0.0,2861,reverse,0.0,6216
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6179,llama-13b,vicuna-13b-v1.2,0.0,2862,reverse,0.0,6217
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6180,claude-v1,alpaca-13b,1.0,2863,reverse,1.0,6218
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6181,claude-v1,alpaca-13b,1.0,2864,reverse,1.0,6219
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6182,gpt-3.5-turbo,alpaca-13b,0.0,2865,reverse,0.0,6220
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6183,gpt-3.5-turbo,alpaca-13b,0.0,2866,reverse,0.0,6221
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6184,gpt-4,claude-v1,1.0,2867,reverse,1.0,6222
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6185,gpt-4,claude-v1,1.0,2868,reverse,1.0,6223
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6186,llama-13b,claude-v1,0.0,2869,reverse,0.0,6224
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6187,llama-13b,claude-v1,0.0,2870,reverse,0.0,6225
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6188,alpaca-13b,gpt-3.5-turbo,0.0,2871,reverse,0.0,6226
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6189,alpaca-13b,gpt-3.5-turbo,1.0,2872,reverse,1.0,6227
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6190,claude-v1,gpt-3.5-turbo,0.0,2873,reverse,0.0,6228
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6191,claude-v1,gpt-3.5-turbo,1.0,2874,reverse,1.0,6229
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6192,gpt-4,gpt-3.5-turbo,0.0,2875,reverse,0.0,6230
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6193,gpt-4,gpt-3.5-turbo,0.0,2876,reverse,0.0,6231
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6194,llama-13b,gpt-3.5-turbo,0.0,2877,reverse,0.0,6232
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6195,llama-13b,gpt-3.5-turbo,0.0,2878,reverse,0.0,6233
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6196,alpaca-13b,gpt-4,0.0,2879,reverse,0.0,6234
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6197,alpaca-13b,gpt-4,0.0,2880,reverse,0.0,6235
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6198,alpaca-13b,gpt-4,0.0,2881,reverse,0.0,6236
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6199,alpaca-13b,gpt-4,0.0,2882,reverse,0.0,6237
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6200,claude-v1,gpt-4,0.0,2883,reverse,0.0,6238
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6201,claude-v1,gpt-4,1.0,2884,reverse,1.0,6239
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6202,llama-13b,gpt-4,0.0,2885,reverse,0.0,6240
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6203,llama-13b,gpt-4,0.0,2886,reverse,0.0,6241
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6204,alpaca-13b,llama-13b,1.0,2887,reverse,1.0,6242
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6205,alpaca-13b,llama-13b,1.0,2888,reverse,1.0,6243
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6206,alpaca-13b,llama-13b,1.0,2889,reverse,1.0,6244
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6207,alpaca-13b,llama-13b,1.0,2890,reverse,1.0,6245
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6208,alpaca-13b,vicuna-13b-v1.2,0.0,2891,reverse,0.0,6246
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6209,alpaca-13b,vicuna-13b-v1.2,0.0,2892,reverse,0.0,6247
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6210,gpt-3.5-turbo,vicuna-13b-v1.2,0.0,2893,reverse,0.0,6248
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6211,gpt-3.5-turbo,vicuna-13b-v1.2,0.0,2894,reverse,0.0,6249
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6212,gpt-3.5-turbo,vicuna-13b-v1.2,0.0,2895,reverse,0.0,6250
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6213,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,2896,reverse,1.0,6251
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6214,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,2897,reverse,1.0,6252
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6215,gpt-3.5-turbo,vicuna-13b-v1.2,0.0,2898,reverse,0.0,6253
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6216,gpt-4,vicuna-13b-v1.2,1.0,2899,reverse,1.0,6254
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6217,gpt-4,vicuna-13b-v1.2,1.0,2900,reverse,1.0,6255
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6218,gpt-4,vicuna-13b-v1.2,1.0,2901,reverse,1.0,6256
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6219,gpt-4,vicuna-13b-v1.2,1.0,2902,reverse,1.0,6257
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6220,claude-v1,alpaca-13b,1.0,2903,reverse,1.0,6258
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6221,claude-v1,alpaca-13b,1.0,2904,reverse,1.0,6259
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6222,gpt-3.5-turbo,alpaca-13b,1.0,2905,reverse,1.0,6260
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6223,gpt-3.5-turbo,alpaca-13b,1.0,2906,reverse,1.0,6261
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6224,gpt-3.5-turbo,claude-v1,1.0,2907,reverse,1.0,6262
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6225,gpt-3.5-turbo,claude-v1,1.0,2908,reverse,1.0,6263
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6226,gpt-4,claude-v1,1.0,2909,reverse,1.0,6264
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6227,gpt-4,claude-v1,0.0,2910,reverse,0.0,6265
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6228,gpt-4,claude-v1,1.0,2911,reverse,1.0,6266
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6229,gpt-4,claude-v1,1.0,2912,reverse,1.0,6267
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6230,llama-13b,claude-v1,0.0,2913,reverse,0.0,6268
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6231,llama-13b,claude-v1,0.0,2914,reverse,0.0,6269
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6232,llama-13b,claude-v1,0.0,2915,reverse,0.0,6270
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6233,llama-13b,claude-v1,0.0,2916,reverse,0.0,6271
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6234,vicuna-13b-v1.2,claude-v1,0.0,2917,reverse,0.0,6272
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6235,vicuna-13b-v1.2,claude-v1,1.0,2918,reverse,1.0,6273
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6236,vicuna-13b-v1.2,claude-v1,1.0,2919,reverse,1.0,6274
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6237,vicuna-13b-v1.2,claude-v1,0.0,2920,reverse,0.0,6275
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6238,alpaca-13b,gpt-3.5-turbo,0.0,2921,reverse,0.0,6276
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6239,alpaca-13b,gpt-3.5-turbo,0.0,2922,reverse,0.0,6277
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6240,claude-v1,gpt-4,0.0,2923,reverse,0.0,6278
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6241,claude-v1,gpt-4,1.0,2924,reverse,1.0,6279
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6242,gpt-3.5-turbo,llama-13b,1.0,2925,reverse,1.0,6280
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6243,gpt-3.5-turbo,llama-13b,1.0,2926,reverse,1.0,6281
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6244,gpt-3.5-turbo,llama-13b,1.0,2927,reverse,1.0,6282
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6245,gpt-3.5-turbo,llama-13b,1.0,2928,reverse,1.0,6283
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6246,gpt-3.5-turbo,llama-13b,1.0,2929,reverse,1.0,6284
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6247,gpt-3.5-turbo,llama-13b,1.0,2930,reverse,1.0,6285
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6248,gpt-4,llama-13b,1.0,2931,reverse,1.0,6286
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6249,gpt-4,llama-13b,1.0,2932,reverse,1.0,6287
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6250,gpt-4,llama-13b,1.0,2933,reverse,1.0,6288
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6251,gpt-4,llama-13b,1.0,2934,reverse,1.0,6289
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6252,vicuna-13b-v1.2,llama-13b,1.0,2935,reverse,1.0,6290
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6253,vicuna-13b-v1.2,llama-13b,1.0,2936,reverse,1.0,6291
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6254,claude-v1,vicuna-13b-v1.2,0.0,2937,reverse,0.0,6292
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6255,claude-v1,vicuna-13b-v1.2,1.0,2938,reverse,1.0,6293
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6256,llama-13b,vicuna-13b-v1.2,0.0,2939,reverse,0.0,6294
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6257,llama-13b,vicuna-13b-v1.2,0.0,2940,reverse,0.0,6295
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6258,llama-13b,vicuna-13b-v1.2,0.0,2941,reverse,0.0,6296
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6259,llama-13b,vicuna-13b-v1.2,0.0,2942,reverse,0.0,6297
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6260,gpt-3.5-turbo,alpaca-13b,1.0,2943,reverse,1.0,6298
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6261,gpt-3.5-turbo,alpaca-13b,1.0,2944,reverse,1.0,6299
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6262,vicuna-13b-v1.2,alpaca-13b,1.0,2945,reverse,1.0,6300
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6263,vicuna-13b-v1.2,alpaca-13b,1.0,2946,reverse,1.0,6301
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6264,vicuna-13b-v1.2,alpaca-13b,0.0,2947,reverse,0.0,6302
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6265,vicuna-13b-v1.2,alpaca-13b,0.0,2948,reverse,0.0,6303
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6266,vicuna-13b-v1.2,alpaca-13b,0.0,2949,reverse,0.0,6304
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6267,vicuna-13b-v1.2,alpaca-13b,0.0,2950,reverse,0.0,6305
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6268,alpaca-13b,claude-v1,0.0,2951,reverse,0.0,6306
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6269,alpaca-13b,claude-v1,0.0,2952,reverse,0.0,6307
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6270,llama-13b,claude-v1,0.0,2953,reverse,0.0,6308
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6271,llama-13b,claude-v1,0.0,2954,reverse,0.0,6309
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6272,vicuna-13b-v1.2,claude-v1,0.0,2955,reverse,0.0,6310
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6273,vicuna-13b-v1.2,claude-v1,0.0,2956,reverse,0.0,6311
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6274,vicuna-13b-v1.2,claude-v1,0.0,2957,reverse,0.0,6312
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6275,vicuna-13b-v1.2,claude-v1,0.0,2958,reverse,0.0,6313
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6276,alpaca-13b,gpt-3.5-turbo,1.0,2959,reverse,1.0,6314
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6277,alpaca-13b,gpt-3.5-turbo,1.0,2960,reverse,1.0,6315
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6278,gpt-4,gpt-3.5-turbo,1.0,2961,reverse,1.0,6316
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6279,gpt-4,gpt-3.5-turbo,1.0,2962,reverse,1.0,6317
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6280,gpt-4,gpt-3.5-turbo,1.0,2963,reverse,1.0,6318
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6281,gpt-4,gpt-3.5-turbo,1.0,2964,reverse,1.0,6319
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6282,llama-13b,gpt-3.5-turbo,0.0,2965,reverse,0.0,6320
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6283,llama-13b,gpt-3.5-turbo,0.0,2966,reverse,0.0,6321
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6284,alpaca-13b,gpt-4,0.0,2967,reverse,0.0,6322
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6285,alpaca-13b,gpt-4,1.0,2968,reverse,1.0,6323
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6286,claude-v1,gpt-4,1.0,2969,reverse,1.0,6324
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6287,claude-v1,gpt-4,1.0,2970,reverse,1.0,6325
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6288,llama-13b,gpt-4,0.0,2971,reverse,0.0,6326
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6289,llama-13b,gpt-4,0.0,2972,reverse,0.0,6327
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6290,vicuna-13b-v1.2,gpt-4,0.0,2973,reverse,0.0,6328
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6291,vicuna-13b-v1.2,gpt-4,1.0,2974,reverse,1.0,6329
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6292,claude-v1,llama-13b,1.0,2975,reverse,1.0,6330
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6293,claude-v1,llama-13b,1.0,2976,reverse,1.0,6331
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6294,claude-v1,llama-13b,1.0,2977,reverse,1.0,6332
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6295,claude-v1,llama-13b,1.0,2978,reverse,1.0,6333
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6296,gpt-3.5-turbo,llama-13b,1.0,2979,reverse,1.0,6334
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6297,gpt-3.5-turbo,llama-13b,1.0,2980,reverse,1.0,6335
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6298,gpt-3.5-turbo,llama-13b,1.0,2981,reverse,1.0,6336
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6299,gpt-3.5-turbo,llama-13b,1.0,2982,reverse,1.0,6337
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6300,gpt-3.5-turbo,llama-13b,1.0,2983,reverse,1.0,6338
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6301,gpt-3.5-turbo,llama-13b,1.0,2984,reverse,1.0,6339
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6302,vicuna-13b-v1.2,llama-13b,1.0,2985,reverse,1.0,6340
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,6303,vicuna-13b-v1.2,llama-13b,1.0,2986,reverse,1.0,6341
